date,product_id,warehouse_id,region,supplier_id,sales,stock_level,lead_time_days,reorder_point,promotion,holiday,is_weekend,unit_price,ordering_cost,holding_cost
2023-02-01,P009,WH002,South,S005,72,869,4,422,0,0,0,28.13,48.97,0.56
2023-02-01,P009,WH003,East,S005,108,2559,9,1425,0,0,0,29.22,54.92,0.56
2023-02-01,P010,WH001,North,S005,60,688,9,810,0,0,0,55.9,50.33,1.1
2023-02-01,P010,WH002,South,S005,35,920,4,288,0,0,0,53.69,54.07,1.1
2023-02-01,P010,WH003,East,S005,80,986,4,432,0,0,0,55.91,53.35,1.1
2023-02-02,P001,WH001,North,S001,79,2171,8,1152,0,0,0,24.82,45.71,0.5
2023-02-02,P001,WH002,South,S001,78,1707,5,576,0,0,0,25.38,53.42,0.5
2023-02-02,P001,WH003,East,S001,103,2436,9,1555,0,0,0,25.95,45.31,0.5
2023-02-02,P002,WH001,North,S001,65,1440,7,672,0,0,0,43.98,47.86,0.9
2023-02-02,P002,WH002,South,S001,44,647,8,614,0,0,0,44.09,45.15,0.9
2023-02-02,P002,WH003,East,S001,57,1540,6,691,0,0,0,46.02,45.7,0.9
2023-02-02,P003,WH001,North,S002,145,2522,7,1680,0,0,0,11.63,52.5,0.5
2023-02-02,P003,WH002,South,S002,100,1674,5,960,0,0,0,11.58,55.0,0.5
2023-02-02,P003,WH003,East,S002,195,2517,6,1728,0,0,0,12.57,49.7,0.5
2023-02-02,P004,WH001,North,S002,49,582,4,288,0,0,0,78.71,51.01,1.6
2023-02-02,P004,WH002,South,S002,33,594,10,576,0,0,0,77.12,50.46,1.6
2023-02-02,P004,WH003,East,S002,57,1101,8,691,0,0,0,83.32,48.67,1.6
2023-02-02,P005,WH001,North,S003,93,2774,8,1440,0,0,0,17.33,51.35,0.5
2023-02-02,P005,WH002,South,S003,99,1102,4,576,0,0,0,17.52,50.57,0.5
2023-02-02,P005,WH003,East,S003,140,3326,5,1080,0,0,0,17.12,52.15,0.5
2023-02-02,P006,WH001,North,S003,60,1538,4,432,0,0,0,35.45,52.56,0.7
2023-02-02,P006,WH002,South,S003,51,1100,9,777,0,0,0,34.75,45.64,0.7
2023-02-02,P006,WH003,East,S003,99,1432,4,518,0,0,0,34.08,47.38,0.7
2023-02-02,P007,WH001,North,S004,140,2922,5,1080,0,0,0,22.07,50.79,0.5
2023-02-02,P007,WH002,South,S004,124,2852,5,864,0,0,0,21.8,49.4,0.5
2023-02-02,P007,WH003,East,S004,170,3339,5,1296,0,0,0,22.19,54.88,0.5
2023-02-02,P008,WH001,North,S004,35,926,3,162,0,0,0,91.47,52.23,1.9
2023-02-02,P008,WH002,South,S004,22,687,4,172,0,0,0,97.95,51.11,1.9
2023-02-02,P008,WH003,East,S004,39,483,5,324,0,0,0,99.39,46.84,1.9
2023-02-02,P009,WH001,North,S005,84,1501,7,924,0,0,0,28.8,45.69,0.56
2023-02-02,P009,WH002,South,S005,49,1158,6,633,0,0,0,28.14,50.05,0.56
2023-02-02,P009,WH003,East,S005,105,2371,8,1267,0,0,0,28.72,52.29,0.56
2023-02-02,P010,WH001,North,S005,61,1158,7,630,0,0,0,56.11,50.21,1.1
2023-02-02,P010,WH002,South,S005,47,1199,5,360,0,0,0,55.61,47.96,1.1
2023-02-02,P010,WH003,East,S005,82,939,8,864,0,0,0,53.66,53.09,1.1
2023-02-03,P001,WH001,North,S001,108,1119,9,1296,0,0,0,25.74,52.42,0.5
2023-02-03,P001,WH002,South,S001,50,1243,5,576,0,0,0,25.64,54.28,0.5
2023-02-03,P001,WH003,East,S001,114,1864,7,1209,0,0,0,25.47,51.3,0.5
2023-02-03,P002,WH001,North,S001,54,798,6,576,0,0,0,43.52,50.12,0.9
2023-02-03,P002,WH002,South,S001,47,1168,7,537,0,0,0,44.84,53.73,0.9
2023-02-03,P002,WH003,East,S001,68,1005,6,691,0,0,0,44.48,52.97,0.9
2023-02-03,P003,WH001,North,S002,156,2700,10,2400,0,0,0,11.8,46.24,0.5
2023-02-03,P003,WH002,South,S002,125,1456,7,1344,0,0,0,12.31,46.4,0.5
2023-02-03,P003,WH003,East,S002,206,3718,4,1152,0,0,0,11.46,51.52,0.5
2023-02-03,P004,WH001,North,S002,46,1135,6,432,0,0,0,77.93,52.92,1.6
2023-02-03,P004,WH002,South,S002,33,461,2,115,0,0,0,80.48,50.8,1.6
2023-02-03,P004,WH003,East,S002,62,918,6,518,0,0,0,76.44,50.33,1.6
2023-02-03,P005,WH001,North,S003,116,2579,3,540,0,0,0,18.53,45.99,0.5
2023-02-03,P005,WH002,South,S003,86,2156,8,1152,0,0,0,18.04,46.8,0.5
2023-02-03,P005,WH003,East,S003,127,1638,9,1944,0,0,0,18.62,50.4,0.5
2023-02-03,P006,WH001,North,S003,62,1184,8,864,0,0,0,33.59,45.87,0.7
2023-02-03,P006,WH002,South,S003,60,882,11,950,0,0,0,34.61,49.53,0.7
2023-02-03,P006,WH003,East,S003,88,1937,7,907,0,0,0,33.6,45.04,0.7
2023-02-03,P007,WH001,North,S004,153,2085,6,1296,0,0,0,21.14,53.79,0.5
2023-02-03,P007,WH002,South,S004,106,1827,4,691,0,0,0,22.29,46.48,0.5
2023-02-03,P007,WH003,East,S004,163,2811,7,1814,0,0,0,21.22,52.12,0.5
2023-02-03,P008,WH001,North,S004,29,590,11,594,0,0,0,91.38,52.4,1.9
2023-02-03,P008,WH002,South,S004,30,402,7,302,0,0,0,96.53,47.65,1.9
2023-02-03,P008,WH003,East,S004,36,708,8,518,0,0,0,92.96,52.4,1.9
2023-02-03,P009,WH001,North,S005,73,1511,7,924,0,0,0,27.89,51.89,0.56
2023-02-03,P009,WH002,South,S005,65,1076,6,633,0,0,0,26.63,46.01,0.56
2023-02-03,P009,WH003,East,S005,101,1289,5,792,0,0,0,27.91,45.27,0.56
2023-02-03,P010,WH001,North,S005,52,987,7,630,0,0,0,54.24,45.9,1.1
2023-02-03,P010,WH002,South,S005,33,944,6,432,0,0,0,54.08,50.85,1.1
2023-02-03,P010,WH003,East,S005,58,1198,2,216,0,0,0,53.02,52.61,1.1
2023-02-04,P001,WH001,North,S001,119,2316,5,720,0,0,1,24.88,53.87,0.5
2023-02-04,P001,WH002,South,S001,89,1049,4,460,0,0,1,25.53,52.91,0.5
2023-02-04,P001,WH003,East,S001,120,2223,9,1555,0,0,1,25.47,46.03,0.5
2023-02-04,P002,WH001,North,S001,87,1507,2,192,0,0,1,45.16,52.72,0.9
2023-02-04,P002,WH002,South,S001,50,830,2,153,0,0,1,45.66,46.52,0.9
2023-02-04,P002,WH003,East,S001,84,1054,6,691,0,0,1,47.23,51.57,0.9
2023-02-04,P003,WH001,North,S002,158,2989,11,2640,0,0,1,12.53,53.46,0.5
2023-02-04,P003,WH002,South,S002,164,3183,6,1152,0,0,1,11.99,47.82,0.5
2023-02-04,P003,WH003,East,S002,246,2530,9,2592,0,0,1,11.9,53.07,0.5
2023-02-04,P004,WH001,North,S002,66,815,7,504,0,0,1,80.37,48.25,1.6
2023-02-04,P004,WH002,South,S002,37,483,3,172,0,0,1,79.29,53.45,1.6
2023-02-04,P004,WH003,East,S002,62,1236,6,518,0,0,1,77.05,46.91,1.6
2023-02-04,P005,WH001,North,S003,117,1918,9,1620,0,0,1,17.92,51.49,0.5
2023-02-04,P005,WH002,South,S003,102,2178,6,864,0,0,1,17.47,53.88,0.5
2023-02-04,P005,WH003,East,S003,124,1741,5,1080,0,0,1,17.47,49.55,0.5
2023-02-04,P006,WH001,North,S003,79,1404,5,540,0,0,1,34.31,53.26,0.7
2023-02-04,P006,WH002,South,S003,59,1303,5,432,0,0,1,34.14,47.42,0.7
2023-02-04,P006,WH003,East,S003,94,1222,7,907,0,0,1,35.29,52.67,0.7
2023-02-04,P007,WH001,North,S004,167,2257,7,1512,0,0,1,22.88,54.14,0.5
2023-02-04,P007,WH002,South,S004,153,1960,7,1209,0,0,1,22.11,51.55,0.5
2023-02-04,P007,WH003,East,S004,161,3584,4,1036,0,0,1,21.34,54.57,0.5
2023-02-04,P008,WH001,North,S004,44,458,6,324,0,0,1,96.69,54.94,1.9
2023-02-04,P008,WH002,South,S004,26,692,6,259,0,0,1,91.27,51.8,1.9
2023-02-04,P008,WH003,East,S004,43,952,6,388,0,0,1,92.48,49.18,1.9
2023-02-04,P009,WH001,North,S005,88,1303,7,924,0,0,1,29.21,46.75,0.56
2023-02-04,P009,WH002,South,S005,87,1297,3,316,0,0,1,27.38,51.59,0.56
2023-02-04,P009,WH003,East,S005,113,1527,4,633,0,0,1,26.68,49.34,0.56
2023-02-04,P010,WH001,North,S005,72,696,7,630,0,0,1,54.0,47.18,1.1
2023-02-04,P010,WH002,South,S005,58,1110,6,432,0,0,1,52.47,53.75,1.1
2023-02-04,P010,WH003,East,S005,86,1373,10,1080,0,0,1,56.63,50.04,1.1
2023-02-05,P001,WH001,North,S001,106,1745,7,1008,0,0,1,24.79,51.91,0.5
2023-02-05,P001,WH002,South,S001,91,1879,6,691,0,0,1,25.84,51.82,0.5
2023-02-05,P001,WH003,East,S001,111,2681,3,518,0,0,1,23.85,48.98,0.5
2023-02-05,P002,WH001,North,S001,60,850,3,288,0,0,1,46.95,48.44,0.9
2023-02-05,P002,WH002,South,S001,54,1104,9,691,0,0,1,46.14,46.52,0.9
2023-02-05,P002,WH003,East,S001,101,1575,6,691,0,0,1,46.51,47.33,0.9
2023-02-05,P003,WH001,North,S002,204,1964,7,1680,0,0,1,11.75,51.15,0.5
2023-02-05,P003,WH002,South,S002,140,1595,6,1152,0,0,1,11.55,53.58,0.5
2023-02-05,P003,WH003,East,S002,194,4197,5,1440,0,0,1,12.12,47.93,0.5
2023-02-05,P004,WH001,North,S002,40,916,9,648,0,0,1,83.01,46.18,1.6
2023-02-05,P004,WH002,South,S002,43,717,6,345,0,0,1,78.06,51.14,1.6
2023-02-05,P004,WH003,East,S002,62,860,3,259,0,0,1,79.52,49.23,1.6
2023-02-05,P005,WH001,North,S003,116,3066,4,720,0,0,1,18.6,50.87,0.5
2023-02-05,P005,WH002,South,S003,121,1923,7,1008,0,0,1,17.35,51.19,0.5
2023-02-05,P005,WH003,East,S003,157,1794,7,1512,0,0,1,17.23,49.14,0.5
2023-02-05,P006,WH001,North,S003,94,1131,5,540,0,0,1,35.05,48.13,0.7
2023-02-05,P006,WH002,South,S003,38,1083,6,518,0,0,1,34.91,45.48,0.7
2023-02-05,P006,WH003,East,S003,105,1368,4,518,0,0,1,35.96,46.92,0.7
2023-02-05,P007,WH001,North,S004,165,2392,6,1296,0,0,1,21.47,52.57,0.5
2023-02-05,P007,WH002,South,S004,108,1301,8,1382,0,0,1,22.78,53.15,0.5
2023-02-05,P007,WH003,East,S004,203,2691,7,1814,0,0,1,21.8,49.7,0.5
2023-02-05,P008,WH001,North,S004,44,617,6,324,0,0,1,91.49,48.02,1.9
2023-02-05,P008,WH002,South,S004,29,341,7,302,0,0,1,96.85,51.82,1.9
2023-02-05,P008,WH003,East,S004,50,959,9,583,0,0,1,94.58,49.12,1.9
2023-02-05,P009,WH001,North,S005,93,1574,9,1188,0,0,1,28.3,48.26,0.56
2023-02-05,P009,WH002,South,S005,68,1368,7,739,0,0,1,28.79,49.65,0.56
2023-02-05,P009,WH003,East,S005,84,2000,9,1425,0,0,1,29.22,49.91,0.56
2023-02-05,P010,WH001,North,S005,65,1251,6,540,0,0,1,57.25,51.04,1.1
2023-02-05,P010,WH002,South,S005,52,632,4,288,0,0,1,56.65,49.56,1.1
2023-02-05,P010,WH003,East,S005,80,1377,7,756,0,0,1,55.28,51.34,1.1
2023-02-06,P001,WH001,North,S001,89,1685,7,1008,0,0,0,25.66,51.1,0.5
2023-02-06,P001,WH002,South,S001,69,1098,7,806,0,0,0,24.64,54.12,0.5
2023-02-06,P001,WH003,East,S001,129,2374,8,1382,0,0,0,24.83,48.78,0.5
2023-02-06,P002,WH001,North,S001,64,723,8,768,0,0,0,44.04,47.03,0.9
2023-02-06,P002,WH002,South,S001,55,840,3,230,0,0,0,44.88,53.25,0.9
2023-02-06,P002,WH003,East,S001,48,1207,7,806,0,0,0,43.78,52.25,0.9
2023-02-06,P003,WH001,North,S002,158,1998,10,2400,0,0,0,11.6,45.18,0.5
2023-02-06,P003,WH002,South,S002,113,2951,9,1728,0,0,0,11.44,50.02,0.5
2023-02-06,P003,WH003,East,S002,218,3911,9,2592,0,0,0,11.75,50.68,0.5
2023-02-06,P004,WH001,North,S002,52,938,8,576,0,0,0,77.75,49.97,1.6
2023-02-06,P004,WH002,South,S002,31,464,7,403,0,0,0,81.41,52.78,1.6
2023-02-06,P004,WH003,East,S002,58,959,7,604,0,0,0,79.31,49.0,1.6
2023-02-06,P005,WH001,North,S003,129,2711,2,360,0,0,0,17.88,47.18,0.5
2023-02-06,P005,WH002,South,S003,77,2067,7,1008,0,0,0,18.15,45.56,0.5
2023-02-06,P005,WH003,East,S003,126,3347,3,648,0,0,0,18.75,49.08,0.5
2023-02-06,P006,WH001,North,S003,65,958,7,756,0,0,0,34.51,47.44,0.7
2023-02-06,P006,WH002,South,S003,48,1093,7,604,0,0,0,35.56,50.81,0.7
2023-02-06,P006,WH003,East,S003,95,1775,7,907,0,0,0,35.7,54.25,0.7
2023-02-06,P007,WH001,North,S004,114,1608,6,1296,0,0,0,21.32,45.9,0.5
2023-02-06,P007,WH002,South,S004,119,1927,5,864,0,0,0,21.02,48.25,0.5
2023-02-06,P007,WH003,East,S004,209,4156,8,2073,0,0,0,20.92,50.03,0.5
2023-02-06,P008,WH001,North,S004,33,470,6,324,0,0,0,91.27,52.71,1.9
2023-02-06,P008,WH002,South,S004,29,418,5,216,0,0,0,98.45,54.69,1.9
2023-02-06,P008,WH003,East,S004,37,511,9,583,0,0,0,93.83,48.36,1.9
2023-02-06,P009,WH001,North,S005,72,1863,8,1056,0,0,0,29.12,50.48,0.56
2023-02-06,P009,WH002,South,S005,63,1417,7,739,0,0,0,29.01,51.53,0.56
2023-02-06,P009,WH003,East,S005,89,1570,7,1108,0,0,0,29.15,51.38,0.56
2023-02-06,P010,WH001,North,S005,55,1406,8,720,0,0,0,54.8,50.11,1.1
2023-02-06,P010,WH002,South,S005,53,955,4,288,0,0,0,56.45,48.75,1.1
2023-02-06,P010,WH003,East,S005,79,1210,3,324,0,0,0,53.14,46.17,1.1
2023-02-07,P001,WH001,North,S001,90,1521,9,1296,0,0,0,25.24,48.36,0.5
2023-02-07,P001,WH002,South,S001,69,1620,7,806,0,0,0,25.2,48.44,0.5
2023-02-07,P001,WH003,East,S001,108,2607,7,1209,0,0,0,26.05,45.38,0.5
2023-02-07,P002,WH001,North,S001,65,765,5,480,0,0,0,45.6,48.27,0.9
2023-02-07,P002,WH002,South,S001,56,828,9,691,0,0,0,44.68,51.66,0.9
2023-02-07,P002,WH003,East,S001,87,1031,11,1267,0,0,0,46.65,53.47,0.9
2023-02-07,P003,WH001,North,S002,146,2871,4,960,0,0,0,11.43,50.49,0.5
2023-02-07,P003,WH002,South,S002,131,1673,7,1344,0,0,0,12.42,53.97,0.5
2023-02-07,P003,WH003,East,S002,146,2713,7,2016,0,0,0,12.01,49.89,0.5
2023-02-07,P004,WH001,North,S002,52,1197,8,576,0,0,0,83.27,52.96,1.6
2023-02-07,P004,WH002,South,S002,34,451,6,345,0,0,0,80.91,47.68,1.6
2023-02-07,P004,WH003,East,S002,48,1368,6,518,0,0,0,76.13,54.85,1.6
2023-02-07,P005,WH001,North,S003,115,1923,5,900,0,0,0,18.28,52.82,0.5
2023-02-07,P005,WH002,South,S003,93,1536,5,720,0,0,0,17.96,54.65,0.5
2023-02-07,P005,WH003,East,S003,134,3495,5,1080,0,0,0,18.58,50.45,0.5
2023-02-07,P006,WH001,North,S003,64,1056,6,648,0,0,0,36.3,51.45,0.7
2023-02-07,P006,WH002,South,S003,46,1185,6,518,0,0,0,35.25,46.97,0.7
2023-02-07,P006,WH003,East,S003,84,996,9,1166,0,0,0,33.73,47.8,0.7
2023-02-07,P007,WH001,North,S004,122,3462,7,1512,0,0,0,21.24,53.5,0.5
2023-02-07,P007,WH002,South,S004,125,1944,9,1555,0,0,0,21.19,46.53,0.5
2023-02-07,P007,WH003,East,S004,149,3463,8,2073,0,0,0,22.2,53.66,0.5
2023-02-07,P008,WH001,North,S004,34,564,7,378,0,0,0,93.2,53.52,1.9
2023-02-07,P008,WH002,South,S004,27,727,7,302,0,0,0,90.36,46.84,1.9
2023-02-07,P008,WH003,East,S004,36,889,8,518,0,0,0,96.79,51.69,1.9
2023-02-07,P009,WH001,North,S005,81,1032,7,924,0,0,0,26.89,45.3,0.56
2023-02-07,P009,WH002,South,S005,70,1144,6,633,0,0,0,28.88,49.53,0.56
2023-02-07,P009,WH003,East,S005,101,1521,9,1425,0,0,0,27.15,50.98,0.56
2023-02-07,P010,WH001,North,S005,69,1202,2,180,0,0,0,54.69,49.51,1.1
2023-02-07,P010,WH002,South,S005,42,1003,5,360,0,0,0,56.46,50.71,1.1
2023-02-07,P010,WH003,East,S005,76,1737,9,972,0,0,0,53.59,52.67,1.1
2023-02-08,P001,WH001,North,S001,99,2237,6,864,0,0,0,25.68,45.74,0.5
2023-02-08,P001,WH002,South,S001,78,1368,7,806,0,0,0,24.48,45.67,0.5
2023-02-08,P001,WH003,East,S001,137,1517,4,691,0,0,0,24.96,50.15,0.5
2023-02-08,P002,WH001,North,S001,58,1134,8,768,0,0,0,45.6,48.89,0.9
2023-02-08,P002,WH002,South,S001,52,917,8,614,0,0,0,44.2,51.38,0.9
2023-02-08,P002,WH003,East,S001,70,1354,5,576,0,0,0,46.07,49.39,0.9
2023-02-08,P003,WH001,North,S002,151,1962,8,1920,0,0,0,11.4,45.33,0.5
2023-02-08,P003,WH002,South,S002,121,2688,6,1152,0,0,0,12.11,46.79,0.5
2023-02-08,P003,WH003,East,S002,192,4136,7,2016,0,0,0,11.82,45.82,0.5
2023-02-08,P004,WH001,North,S002,35,677,5,360,0,0,0,77.52,48.24,1.6
2023-02-08,P004,WH002,South,S002,36,780,7,403,0,0,0,83.62,54.42,1.6
2023-02-08,P004,WH003,East,S002,45,848,8,691,0,0,0,83.85,52.47,1.6
2023-02-08,P005,WH001,North,S003,110,2336,5,900,0,0,0,18.27,47.97,0.5
2023-02-08,P005,WH002,South,S003,77,1821,6,864,0,0,0,18.43,45.24,0.5
2023-02-08,P005,WH003,East,S003,150,1797,7,1512,0,0,0,17.64,52.32,0.5
2023-02-08,P006,WH001,North,S003,57,1179,4,432,0,0,0,33.32,49.31,0.7
2023-02-08,P006,WH002,South,S003,45,1164,8,691,0,0,0,35.48,50.07,0.7
2023-02-08,P006,WH003,East,S003,98,1001,6,777,0,0,0,35.21,48.44,0.7
2023-02-08,P007,WH001,North,S004,119,1745,7,1512,0,0,0,21.81,45.21,0.5
2023-02-08,P007,WH002,South,S004,121,2036,3,518,0,0,0,22.76,48.94,0.5
2023-02-08,P007,WH003,East,S004,197,2874,9,2332,0,0,0,21.23,52.77,0.5
2023-02-08,P008,WH001,North,S004,32,457,6,324,0,0,0,94.44,45.82,1.9
2023-02-08,P008,WH002,South,S004,24,328,9,388,0,0,0,92.22,52.07,1.9
2023-02-08,P008,WH003,East,S004,46,1036,3,194,0,0,0,94.52,52.54,1.9
2023-02-08,P009,WH001,North,S005,88,2037,10,1320,0,0,0,29.33,52.72,0.56
2023-02-08,P009,WH002,South,S005,65,975,5,528,0,0,0,28.46,51.31,0.56
2023-02-08,P009,WH003,East,S005,97,2112,4,633,0,0,0,26.89,51.59,0.56
2023-02-08,P010,WH001,North,S005,54,1284,3,270,0,0,0,53.65,46.6,1.1
2023-02-08,P010,WH002,South,S005,48,672,4,288,0,0,0,54.26,50.5,1.1
2023-02-08,P010,WH003,East,S005,80,1057,4,432,0,0,0,57.34,49.04,1.1
2023-02-09,P001,WH001,North,S001,78,2005,5,720,0,0,0,25.9,53.08,0.5
2023-02-09,P001,WH002,South,S001,81,1668,12,1382,0,0,0,25.88,46.76,0.5
2023-02-09,P001,WH003,East,S001,114,2280,5,864,0,0,0,23.84,48.11,0.5
2023-02-09,P002,WH001,North,S001,63,1603,4,384,0,0,0,45.35,45.66,0.9
2023-02-09,P002,WH002,South,S001,56,1291,4,307,0,0,0,47.05,47.69,0.9
2023-02-09,P002,WH003,East,S001,77,1714,8,921,0,0,0,46.37,53.65,0.9
2023-02-09,P003,WH001,North,S002,174,2500,5,1200,0,0,0,11.71,53.67,0.5
2023-02-09,P003,WH002,South,S002,150,2212,8,1536,0,0,0,12.51,52.83,0.5
2023-02-09,P003,WH003,East,S002,216,3078,10,2880,0,0,0,12.39,52.85,0.5
2023-02-09,P004,WH001,North,S002,53,986,4,288,0,0,0,83.75,48.43,1.6
2023-02-09,P004,WH002,South,S002,42,638,3,172,0,0,0,76.73,45.12,1.6
2023-02-09,P004,WH003,East,S002,60,1011,5,432,0,0,0,83.55,50.89,1.6
2023-02-09,P005,WH001,North,S003,95,2447,4,720,0,0,0,17.73,53.99,0.5
2023-02-09,P005,WH002,South,S003,109,1848,9,1296,0,0,0,18.79,54.38,0.5
2023-02-09,P005,WH003,East,S003,130,3292,2,432,0,0,0,17.85,53.44,0.5
2023-02-09,P006,WH001,North,S003,78,1193,6,648,0,0,0,33.72,49.05,0.7
2023-02-09,P006,WH002,South,S003,42,1145,7,604,0,0,0,35.87,49.48,0.7
2023-02-09,P006,WH003,East,S003,75,1860,5,648,0,0,0,35.22,48.84,0.7
2023-02-09,P007,WH001,North,S004,139,1907,8,1728,0,0,0,21.95,49.27,0.5
2023-02-09,P007,WH002,South,S004,102,1864,8,1382,0,0,0,22.44,45.5,0.5
2023-02-09,P007,WH003,East,S004,162,3290,10,2592,0,0,0,21.49,52.5,0.5
2023-02-09,P008,WH001,North,S004,36,749,7,378,0,0,0,93.01,45.78,1.9
2023-02-09,P008,WH002,South,S004,25,608,7,302,0,0,0,98.58,51.54,1.9
2023-02-09,P008,WH003,East,S004,51,588,6,388,0,0,0,91.89,45.03,1.9
2023-02-09,P009,WH001,North,S005,84,1582,5,660,0,0,0,26.99,51.44,0.56
2023-02-09,P009,WH002,South,S005,73,1378,5,528,0,0,0,28.98,45.29,0.56
2023-02-09,P009,WH003,East,S005,88,1560,7,1108,0,0,0,28.17,50.54,0.56
2023-02-09,P010,WH001,North,S005,54,1153,9,810,0,0,0,55.32,50.83,1.1
2023-02-09,P010,WH002,South,S005,45,770,5,360,0,0,0,54.81,54.93,1.1
2023-02-09,P010,WH003,East,S005,64,1783,2,216,0,0,0,54.39,51.11,1.1
2023-02-10,P001,WH001,North,S001,92,1618,7,1008,0,0,0,25.1,54.66,0.5
2023-02-10,P001,WH002,South,S001,63,1287,6,691,0,0,0,23.85,51.31,0.5
2023-02-10,P001,WH003,East,S001,104,2734,5,864,0,0,0,25.4,46.85,0.5
2023-02-10,P002,WH001,North,S001,64,1118,5,480,0,0,0,46.6,49.09,0.9
2023-02-10,P002,WH002,South,S001,52,1191,4,307,0,0,0,47.18,52.14,0.9
2023-02-10,P002,WH003,East,S001,89,1047,6,691,0,0,0,43.38,51.78,0.9
2023-02-10,P003,WH001,North,S002,162,1832,9,2160,0,0,0,12.44,45.91,0.5
2023-02-10,P003,WH002,South,S002,103,1839,7,1344,0,0,0,11.75,52.76,0.5
2023-02-10,P003,WH003,East,S002,138,4783,9,2592,0,0,0,12.08,52.66,0.5
2023-02-10,P004,WH001,North,S002,48,1226,8,576,0,0,0,80.4,53.58,1.6
2023-02-10,P004,WH002,South,S002,36,824,8,460,0,0,0,83.16,46.71,1.6
2023-02-10,P004,WH003,East,S002,59,1055,5,432,0,0,0,81.72,54.1,1.6
2023-02-10,P005,WH001,North,S003,111,1490,7,1260,0,0,0,17.51,53.51,0.5
2023-02-10,P005,WH002,South,S003,99,2259,6,864,0,0,0,17.91,45.54,0.5
2023-02-10,P005,WH003,East,S003,145,1803,5,1080,0,0,0,18.01,49.49,0.5
2023-02-10,P006,WH001,North,S003,90,1567,12,1296,0,0,0,36.54,46.93,0.7
2023-02-10,P006,WH002,South,S003,46,978,9,777,0,0,0,34.68,47.21,0.7
2023-02-10,P006,WH003,East,S003,89,1067,8,1036,0,0,0,35.02,45.57,0.7
2023-02-10,P007,WH001,North,S004,155,3439,9,1944,0,0,0,22.23,46.33,0.5
2023-02-10,P007,WH002,South,S004,109,1876,6,1036,0,0,0,21.8,50.41,0.5
2023-02-10,P007,WH003,East,S004,172,2188,6,1555,0,0,0,21.21,53.98,0.5
2023-02-10,P008,WH001,North,S004,35,600,7,378,0,0,0,94.0,50.86,1.9
2023-02-10,P008,WH002,South,S004,30,629,4,172,0,0,0,94.14,54.45,1.9
2023-02-10,P008,WH003,East,S004,46,1010,8,518,0,0,0,93.63,45.34,1.9
2023-02-10,P009,WH001,North,S005,86,2106,6,792,0,0,0,28.87,53.15,0.56
2023-02-10,P009,WH002,South,S005,65,954,6,633,0,0,0,26.97,51.71,0.56
2023-02-10,P009,WH003,East,S005,99,1308,5,792,0,0,0,29.32,48.3,0.56
2023-02-10,P010,WH001,North,S005,58,1506,7,630,0,0,0,57.65,47.61,1.1
2023-02-10,P010,WH002,South,S005,54,532,5,360,0,0,0,55.14,54.51,1.1
2023-02-10,P010,WH003,East,S005,77,1559,3,324,0,0,0,53.85,47.73,1.1
2023-02-11,P001,WH001,North,S001,124,1509,9,1296,0,0,1,24.97,48.22,0.5
2023-02-11,P001,WH002,South,S001,108,1543,8,921,0,0,1,24.49,48.73,0.5
2023-02-11,P001,WH003,East,S001,146,2000,4,691,0,0,1,23.76,46.34,0.5
2023-02-11,P002,WH001,North,S001,90,1584,5,480,0,0,1,44.76,46.26,0.9
2023-02-11,P002,WH002,South,S001,66,1319,7,537,0,0,1,45.64,52.12,0.9
2023-02-11,P002,WH003,East,S001,102,1042,7,806,0,0,1,42.79,52.51,0.9
2023-02-11,P003,WH001,North,S002,205,2773,7,1680,0,0,1,12.04,52.39,0.5
2023-02-11,P003,WH002,South,S002,149,2308,11,2112,0,0,1,11.51,53.42,0.5
2023-02-11,P003,WH003,East,S002,192,3723,7,2016,0,0,1,11.47,54.64,0.5
2023-02-11,P004,WH001,North,S002,62,787,6,432,0,0,1,76.92,50.2,1.6
2023-02-11,P004,WH002,South,S002,47,895,4,230,0,0,1,82.7,51.46,1.6
2023-02-11,P004,WH003,East,S002,74,1475,7,604,0,0,1,79.84,45.83,1.6
2023-02-11,P005,WH001,North,S003,133,2209,4,720,0,0,1,17.89,51.22,0.5
2023-02-11,P005,WH002,South,S003,105,1098,6,864,0,0,1,17.91,46.75,0.5
2023-02-11,P005,WH003,East,S003,137,3355,6,1296,0,0,1,17.72,51.83,0.5
2023-02-11,P006,WH001,North,S003,74,1860,4,432,0,0,1,33.52,46.38,0.7
2023-02-11,P006,WH002,South,S003,44,702,10,864,0,0,1,34.72,47.9,0.7
2023-02-11,P006,WH003,East,S003,104,2126,8,1036,0,0,1,34.33,48.32,0.7
2023-02-11,P007,WH001,North,S004,158,2020,6,1296,0,0,1,21.03,47.11,0.5
2023-02-11,P007,WH002,South,S004,144,1259,6,1036,0,0,1,22.83,51.28,0.5
2023-02-11,P007,WH003,East,S004,183,4235,8,2073,0,0,1,21.15,53.04,0.5
2023-02-11,P008,WH001,North,S004,41,833,9,486,0,0,1,93.97,51.18,1.9
2023-02-11,P008,WH002,South,S004,39,643,9,388,0,0,1,96.55,53.31,1.9
2023-02-11,P008,WH003,East,S004,47,676,8,518,0,0,1,94.43,48.62,1.9
2023-02-11,P009,WH001,North,S005,84,2035,6,792,0,0,1,27.87,45.31,0.56
2023-02-11,P009,WH002,South,S005,71,1168,6,633,0,0,1,26.98,53.09,0.56
2023-02-11,P009,WH003,East,S005,133,1714,5,792,0,0,1,27.12,49.8,0.56
